year,store_id,product_id,promotion,holiday,weekday,month,price_level,stock_level,sales_class
2075,80,113,0,0,5,11,5,636,0
2075,92,377,0,1,6,12,2,589,2
2075,21,213,1,1,0,12,5,601,1
2075,30,18,0,1,1,12,5,242,0
2075,3,134,0,1,2,12,4,16,0
2075,98,291,1,1,3,12,1,604,2
2075,70,14,1,1,4,12,1,501,1
2075,43,64,1,1,5,12,3,970,2
2075,29,393,1,1,6,12,3,457,1
2075,3,163,1,1,0,12,1,262,2
2075,58,258,1,1,1,12,5,275,1
2075,33,499,1,0,2,12,2,654,1
2075,75,6,1,1,3,12,5,129,0
2075,45,355,0,1,4,12,2,175,1
2075,69,121,0,0,5,12,5,438,0
2075,32,153,1,0,6,12,1,305,1
2075,82,329,1,0,0,12,2,762,0
2075,84,178,0,1,1,12,1,835,1
2075,52,479,1,0,2,12,4,154,0
2075,64,391,0,1,3,12,1,304,1
2075,40,63,1,0,4,12,1,258,1
2075,92,412,0,1,5,12,1,768,1
2075,13,258,1,0,6,12,1,692,1
2075,90,65,1,1,0,12,3,390,1
2075,80,357,0,0,1,12,4,551,0
2075,89,187,1,1,2,12,5,218,1
2075,74,408,0,0,3,12,4,929,0
2075,29,446,0,0,4,12,1,130,0
2075,63,227,0,0,5,12,5,59,0
2075,84,199,0,0,6,12,5,313,0
2075,26,294,0,1,0,12,4,658,0
2075,96,251,0,1,1,12,4,815,0
2076,59,477,1,1,2,1,1,825,2
2076,49,318,0,0,3,1,2,773,0
2076,53,193,0,0,4,1,5,888,0
2076,88,119,0,0,5,1,5,96,0
2076,31,179,1,0,6,1,1,843,1
2076,12,478,1,0,0,1,5,983,0
2076,58,52,0,0,1,1,1,509,0
2076,36,110,0,0,2,1,2,690,0
2076,10,224,1,0,3,1,3,589,0
2076,6,330,1,0,4,1,4,889,0
2076,7,98,1,0,5,1,2,208,1
2076,31,319,0,0,6,1,2,803,1
2076,91,395,0,0,0,1,2,531,0
2076,72,48,0,1,1,1,5,583,0
2076,3,497,1,1,2,1,1,361,2
2076,47,101,0,0,3,1,5,933,0
2076,85,438,1,0,4,1,3,920,1
2076,1,475,1,0,5,1,5,963,0
2076,45,434,1,1,6,1,1,668,2
2076,54,240,0,0,0,1,2,814,0
2076,50,74,1,0,1,1,5,569,0
2076,79,38,0,0,2,1,4,770,0
2076,7,470,0,0,3,1,1,158,0
2076,63,216,1,0,4,1,2,740,1
2076,15,136,1,0,5,1,3,841,1
2076,89,6,1,1,6,1,5,523,1
2076,67,247,0,1,0,1,3,235,0
2076,30,324,1,1,1,1,1,66,1
2076,78,197,1,0,2,1,5,47,0
2076,68,390,1,0,3,1,4,904,0
2076,36,111,0,1,4,1,3,77,0
2076,67,288,0,0,5,2,4,13,0
2076,5,38,0,0,6,2,4,487,0
2076,25,115,1,1,0,2,4,18,1
2076,95,185,1,1,1,2,5,16,1
2076,11,212,0,0,2,2,1,932,1
2076,72,488,1,1,3,2,5,725,1
2076,90,365,0,0,4,2,2,879,0
2076,66,484,1,1,5,2,1,148,2
2076,28,255,1,0,6,2,5,926,0
2076,60,320,0,0,0,2,2,614,0
2076,10,310,0,0,1,2,5,523,0
2076,50,113,0,1,2,2,2,442,1
2076,39,270,0,0,3,2,4,694,0
2076,37,320,1,1,4,2,5,993,1
2076,63,434,1,0,5,2,3,999,1
2076,61,175,0,1,6,2,1,205,1
2076,85,310,0,0,0,2,3,977,0
2076,92,19,1,0,1,2,2,765,0
2076,38,203,0,1,2,2,3,809,1
2076,33,423,1,0,3,2,4,495,0
2076,75,449,1,1,4,2,5,777,1
2076,45,126,0,0,5,2,1,863,1
2076,44,483,0,0,6,2,1,749,1
2076,1,467,0,1,0,2,4,371,1
2076,53,254,1,0,1,2,2,150,0
2076,47,316,1,0,2,2,3,549,1
2076,33,417,1,0,3,2,3,393,0
2076,67,255,1,1,4,2,4,235,1
2076,90,288,0,1,5,2,1,17,2
2076,15,292,0,1,6,3,1,899,1
2076,14,152,1,1,0,3,4,962,2
2076,23,427,1,1,1,3,3,28,1
2076,54,199,0,1,2,3,3,459,0
2076,8,199,0,0,3,3,4,197,0
2076,54,302,1,1,4,3,5,741,1
2076,36,175,1,0,5,3,5,23,1
2076,84,453,0,0,6,3,1,375,0
2076,52,270,0,1,0,3,4,987,1
2076,6,429,0,0,1,3,2,676,0
2076,97,180,1,1,2,3,1,307,2
2076,28,218,1,0,3,3,3,863,0
2076,50,118,0,1,4,3,1,18,0
2076,38,306,1,1,5,3,1,808,2
2076,30,321,0,0,6,3,1,580,0
2076,81,333,1,0,0,3,2,899,1
2076,73,320,1,0,1,3,4,797,0
2076,92,23,0,1,2,3,4,666,0
2076,54,125,0,0,3,3,1,417,0
2076,71,84,1,0,4,3,5,325,0
2076,46,199,0,1,5,3,5,686,1
2076,28,326,1,0,6,3,5,654,0
2076,17,187,1,1,0,3,1,148,1
2076,48,329,0,0,1,3,1,609,0
2076,44,92,0,1,2,3,4,751,1
2076,60,330,0,0,3,3,2,797,0
2076,60,182,0,1,4,3,3,132,0
2076,5,227,0,1,5,3,4,781,1
2076,69,199,1,0,6,3,1,407,2
2076,78,473,0,1,0,3,1,291,1
2076,70,478,1,0,1,3,5,270,0
2076,7,235,1,0,2,4,1,944,1
2076,53,410,0,0,3,4,1,983,0
2076,17,44,0,1,4,4,5,888,0
2076,59,76,1,1,5,4,3,255,2
2076,9,141,0,0,6,4,1,219,1
2076,95,182,0,1,0,4,5,23,0
2076,22,119,0,1,1,4,5,378,0
2076,45,40,1,1,2,4,2,982,2
2076,73,260,0,0,3,4,1,134,0
2076,59,437,0,1,4,4,3,73,0
2076,80,244,1,0,5,4,3,826,1
2076,100,129,0,1,6,4,4,44,1
2076,98,6,1,1,0,4,1,879,2
2076,13,311,0,1,1,4,5,544,0
2076,83,66,0,1,2,4,5,741,0
2076,12,374,0,0,3,4,2,72,0
2076,36,494,0,0,4,4,5,750,0
2076,10,219,0,1,5,4,5,230,1
2076,16,146,1,1,6,4,4,340,1
2076,92,234,1,0,0,4,5,732,0
2076,19,29,1,1,1,4,2,816,2
2076,6,309,0,1,2,4,2,57,1
2076,4,161,0,1,3,4,4,959,0
2076,30,131,1,0,4,4,3,668,0
2076,95,148,1,0,5,4,4,453,0
2076,46,388,0,1,6,4,1,874,1
2076,27,82,0,1,0,4,4,259,0
2076,45,392,1,1,1,4,3,338,1
2076,85,470,1,1,2,4,4,766,1
2076,37,361,0,1,3,4,1,756,1
2076,9,342,0,1,4,5,3,491,0
2076,61,83,0,1,5,5,1,48,2
2076,35,412,0,1,6,5,3,938,1
2076,47,450,1,0,0,5,3,970,0
2076,21,73,1,1,1,5,3,18,1
2076,17,355,0,0,2,5,1,309,0
2076,55,214,0,0,3,5,1,111,0
2076,88,26,1,1,4,5,1,582,2
2076,95,290,1,1,5,5,3,170,2
2076,6,71,0,1,6,5,1,851,2
2076,35,350,1,1,0,5,2,774,2
2076,50,177,1,0,1,5,2,745,1
2076,37,89,1,1,2,5,4,779,1
2076,13,177,1,1,3,5,4,142,1
2076,25,457,1,1,4,5,5,684,0
2076,96,27,0,0,5,5,3,591,0
2076,1,449,0,1,6,5,2,631,2
2076,49,289,0,0,0,5,5,713,0
2076,35,328,1,1,1,5,3,170,1
2076,83,305,0,0,2,5,1,591,0
2076,53,63,0,0,3,5,3,856,0
2076,52,416,1,1,4,5,1,840,2
2076,54,488,0,0,5,5,3,758,0
2076,76,19,1,1,6,5,1,128,2
2076,47,484,0,0,0,5,1,59,0
2076,43,434,1,1,1,5,3,12,1
2076,20,493,0,1,2,5,2,596,1
2076,33,278,0,0,3,5,5,89,0
2076,93,487,1,1,4,5,1,783,2
2076,16,346,0,0,5,5,5,128,0
2076,78,67,1,0,6,5,5,432,0
2076,7,238,0,1,0,6,1,481,1
2076,70,137,0,0,1,6,4,398,0
2076,21,163,0,0,2,6,5,386,0
2076,36,327,1,1,3,6,1,781,2
2076,86,335,0,1,4,6,3,994,1
2076,54,388,0,0,5,6,4,147,0
2076,19,293,0,1,6,6,2,498,2
2076,25,28,0,0,0,6,3,865,0
2076,67,256,0,1,1,6,1,602,1
2076,100,393,1,0,2,6,3,163,0
2076,53,291,1,1,3,6,2,57,1
2076,98,112,0,1,4,6,3,696,1
2076,75,240,0,0,5,6,5,863,0
2076,48,243,1,1,6,6,5,798,1
2076,42,153,1,1,0,6,3,69,1
2076,47,265,0,1,1,6,5,288,0
2076,91,445,0,0,2,6,4,869,0
2076,42,52,1,0,3,6,1,959,1
2076,2,481,1,0,4,6,5,156,0
2076,6,401,1,1,5,6,1,20,2
2076,46,460,1,1,6,6,2,935,2
2076,66,265,1,1,0,6,5,814,1
2076,81,54,1,1,1,6,3,280,1
2076,40,133,0,1,2,6,3,435,0
2076,58,191,1,1,3,6,2,398,1
2076,78,124,1,1,4,6,2,983,2
2076,74,431,1,1,5,6,1,647,2
2076,33,218,0,1,6,6,5,461,1
2076,62,365,0,0,0,6,3,19,0
2076,12,403,0,1,1,6,5,32,0
2076,96,483,0,1,2,7,3,931,1
2076,49,322,1,1,3,7,4,121,0
2076,88,301,0,0,4,7,1,738,0
2076,78,71,1,1,5,7,2,165,2
2076,5,457,0,0,6,7,4,561,0
2076,51,214,1,0,0,7,1,361,1
2076,69,362,0,1,1,7,3,518,1
2076,32,33,0,1,2,7,5,791,0
2076,49,374,0,0,3,7,2,971,0
2076,97,336,0,1,4,7,5,440,0
2076,60,171,0,1,5,7,5,847,1
2076,46,344,0,1,6,7,4,464,1
2076,68,456,1,1,0,7,2,424,2
2076,94,350,0,1,1,7,5,930,0
2076,41,410,1,1,2,7,1,662,1
2076,81,301,0,0,3,7,3,405,0
2076,67,496,1,1,4,7,4,846,1
2076,13,291,1,0,5,7,4,120,1
2076,100,237,0,1,6,7,2,408,1
2076,18,337,1,0,0,7,3,659,0
2076,87,437,1,1,1,7,4,388,1
2076,99,102,1,1,2,7,4,92,1
2076,97,10,1,1,3,7,1,771,2
2076,51,41,0,0,4,7,4,223,0
2076,36,370,1,0,5,7,4,920,1
2076,81,126,1,0,6,7,3,548,0
2076,34,273,0,1,0,7,2,664,1
2076,12,383,1,0,1,7,3,711,0
2076,5,327,0,1,2,7,3,609,1
2076,48,450,0,0,3,7,4,853,0
2076,91,11,0,0,4,7,4,486,0
2076,40,319,0,0,5,8,3,146,0
2076,13,498,0,1,6,8,2,430,1
2076,26,195,1,0,0,8,5,728,0
2076,14,430,1,0,1,8,1,115,1
2076,96,20,1,1,2,8,5,835,1
2076,11,397,1,0,3,8,1,174,0
2076,38,471,0,1,4,8,1,95,1
2076,80,273,1,0,5,8,2,675,1
2076,57,477,1,0,6,8,2,162,1
2076,22,235,0,1,0,8,1,287,1
2076,16,487,0,0,1,8,1,463,0
2076,77,416,0,0,2,8,3,437,0
2076,76,227,1,0,3,8,1,856,0
2076,82,227,0,1,4,8,2,988,1
2076,29,354,1,1,5,8,3,69,1
2076,82,341,1,1,6,8,1,561,2
2076,2,272,0,0,0,8,3,718,0
2076,54,279,1,1,1,8,4,710,1
2076,2,395,1,1,2,8,1,567,2
2076,3,124,1,1,3,8,1,210,2
2076,93,398,1,1,4,8,2,792,1
2076,56,195,1,0,5,8,3,277,1
2076,72,71,0,0,6,8,3,569,0
2076,11,232,1,1,0,8,1,15,1
2076,76,173,1,0,1,8,1,122,0
2076,32,499,1,0,2,8,2,902,1
2076,4,203,0,1,3,8,1,444,1
2076,9,33,1,0,4,8,4,48,0
2076,88,211,0,1,5,8,2,730,2
2076,56,301,0,1,6,8,3,872,1
2076,16,182,1,0,0,8,1,962,1
2076,81,241,0,1,1,9,4,289,0
2076,86,489,0,0,2,9,3,27,0
2076,71,51,0,1,3,9,5,141,0
2076,10,371,0,1,4,9,2,472,1
2076,93,380,1,1,5,9,2,322,2
2076,36,343,0,1,6,9,2,911,2
2076,24,407,0,1,0,9,3,650,1
2076,64,29,1,0,1,9,2,518,1
2076,56,6,0,1,2,9,2,466,0
2076,78,423,0,0,3,9,3,1,0
2076,78,133,0,1,4,9,4,939,0
2076,89,96,0,0,5,9,5,72,0
2076,22,424,0,1,6,9,5,290,0
2076,52,346,1,0,0,9,1,989,1
2076,50,462,1,1,1,9,5,878,1
2076,47,82,0,1,2,9,2,352,1
2076,23,277,0,0,3,9,3,776,0
2076,96,315,1,0,4,9,1,674,1
2076,90,217,1,1,5,9,3,687,2
2076,91,404,0,0,6,9,2,908,0
2076,76,280,1,1,0,9,5,355,1
2076,83,131,1,0,1,9,2,898,1
2076,19,86,1,1,2,9,3,558,1
2076,52,328,0,0,3,9,1,657,0
2076,34,366,0,0,4,9,5,840,0
2076,96,313,0,1,5,9,5,640,0
2076,29,366,1,1,6,9,2,438,2
2076,61,93,0,0,0,9,5,0,0
2076,85,71,1,1,1,9,2,545,2
2076,35,326,0,1,2,9,4,554,0
2076,5,326,0,1,3,10,2,301,0
2076,76,332,1,0,4,10,5,227,0
2076,7,191,0,0,5,10,4,127,0
2076,41,214,1,0,6,10,5,322,1
2076,2,47,0,1,0,10,3,196,0
2076,89,218,0,0,1,10,3,969,0
2076,10,89,1,0,2,10,4,798,0
2076,44,275,1,1,3,10,1,91,1
2076,70,484,0,0,4,10,3,495,0
2076,91,227,1,1,5,10,5,295,1
2076,35,397,0,0,6,10,1,475,0
2076,62,217,0,0,0,10,3,692,0
2076,74,240,0,0,1,10,3,959,0
2076,73,301,1,0,2,10,2,124,0
2076,20,416,1,1,3,10,5,135,0
2076,35,414,0,0,4,10,5,970,0
2076,37,341,0,0,5,10,3,232,0
2076,72,382,1,0,6,10,1,272,1
2076,54,170,0,0,0,10,2,279,0
2076,95,365,0,0,1,10,2,159,0
2076,80,232,1,0,2,10,1,611,0
2076,28,108,0,0,3,10,2,92,0
2076,70,328,1,0,4,10,2,326,1
2076,32,233,1,0,5,10,3,22,1
2076,92,170,1,1,6,10,2,719,2
2076,11,135,0,0,0,10,2,923,0
2076,42,131,1,1,1,10,1,633,1
2076,23,37,0,0,2,10,2,183,0
2076,30,259,1,0,3,10,1,997,1
2076,9,402,1,1,4,10,3,398,1
2076,92,499,0,1,5,10,1,515,1
2076,88,124,1,1,6,11,2,782,2
2076,59,426,1,1,0,11,1,154,2
2076,28,393,1,1,1,11,3,935,1
2076,88,441,0,1,2,11,1,250,1
2076,79,408,0,0,3,11,5,47,0
2076,33,263,0,0,4,11,2,536,0
2076,47,353,1,0,5,11,3,681,1
2076,98,217,1,0,6,11,3,444,1
2076,22,170,0,1,0,11,4,640,0
2076,29,98,1,0,1,11,5,667,0
2076,34,358,1,0,2,11,2,523,0
2076,42,186,0,0,3,11,3,2,0
2076,52,213,1,1,4,11,1,235,1
2076,47,358,1,1,5,11,2,276,2
2076,74,312,0,0,6,11,3,922,0
2076,51,232,1,0,0,11,2,408,1
2076,45,442,1,0,1,11,5,759,0
2076,94,402,1,0,2,11,5,374,0
2076,75,167,1,0,3,11,3,156,0
2076,34,306,1,1,4,11,5,986,1
2076,21,161,1,1,5,11,5,685,1
2076,13,284,1,0,6,11,4,862,1
2076,54,184,1,1,0,11,2,810,2
2076,25,25,1,0,1,11,2,77,0
2076,21,142,1,1,2,11,2,203,1
2076,1,183,1,1,3,11,2,581,2
2076,58,84,0,1,4,11,4,951,1
2076,69,231,1,0,5,11,2,493,1
2076,86,468,0,1,6,11,5,334,0
2076,71,391,1,0,0,11,5,384,0
2076,13,388,1,0,1,12,5,881,0
2076,52,223,1,1,2,12,3,695,1
2076,23,158,0,0,3,12,5,526,0
2076,21,318,1,1,4,12,1,693,2
2076,6,185,0,0,5,12,4,430,0
2076,20,421,1,1,6,12,1,54,2
2076,76,183,0,1,0,12,5,948,0
2076,40,85,1,0,1,12,4,859,0
2076,9,65,0,1,2,12,4,317,0
2076,50,52,0,1,3,12,2,171,1
2076,28,3,0,1,4,12,4,589,0
2076,11,77,1,0,5,12,5,854,0
2076,96,135,1,1,6,12,1,248,2
2076,75,326,0,1,0,12,4,708,0
2076,88,70,0,1,1,12,2,829,1
2076,56,162,0,0,2,12,5,934,0
2076,79,96,0,0,3,12,2,867,0
2076,35,16,1,0,4,12,2,804,0
2076,81,230,1,0,5,12,4,411,1
2076,25,392,1,0,6,12,2,681,1
2076,99,405,1,1,0,12,4,356,1
2076,19,377,0,1,1,12,2,436,1
2076,31,267,1,0,2,12,3,210,0
2076,81,306,1,1,3,12,5,420,1
2076,50,343,0,1,4,12,4,319,1
2076,87,6,0,0,5,12,4,749,0
2076,63,110,1,0,6,12,5,597,0
2076,47,143,0,1,0,12,4,710,1
2076,1,395,1,0,1,12,5,979,0
2076,58,155,1,0,2,12,1,10,0
2076,10,207,0,0,3,12,3,834,0
2077,8,429,1,1,4,1,4,727,1
2077,26,166,0,0,5,1,1,574,1
2077,34,260,1,1,6,1,3,20,2
2077,19,462,0,1,0,1,2,170,0
2077,78,173,0,1,1,1,3,668,1
2077,72,394,0,0,2,1,4,172,0
2077,1,121,0,1,3,1,2,518,1
2077,48,438,0,1,4,1,2,842,1
2077,25,413,0,1,5,1,1,815,2
2077,24,140,1,1,6,1,5,78,1
2077,47,440,0,1,0,1,1,215,1
2077,84,168,1,1,1,1,2,715,1
2077,94,84,0,0,2,1,3,938,0
2077,69,421,0,1,3,1,4,296,1
2077,67,194,0,0,4,1,1,237,0
2077,32,276,1,0,5,1,2,300,1
2077,17,268,0,0,6,1,3,469,0
2077,61,38,1,1,0,1,2,793,1
2077,69,414,1,0,1,1,1,393,1
2077,11,303,0,0,2,1,5,150,0
2077,38,338,0,1,3,1,2,295,0
2077,68,242,1,0,4,1,3,917,0
2077,19,330,0,1,5,1,2,693,2
2077,87,199,1,1,6,1,1,977,2
2077,17,298,0,1,0,1,4,301,0
2077,13,5,1,1,1,1,4,89,1
2077,91,432,1,0,2,1,2,44,0
2077,1,477,1,0,3,1,4,644,0
2077,2,371,0,0,4,1,4,925,0
2077,82,383,1,1,5,1,4,474,1
2077,100,355,1,0,6,1,1,962,2
2077,97,103,1,1,0,2,5,897,1
2077,100,435,0,0,1,2,1,804,0
2077,66,396,0,1,2,2,1,469,1
2077,68,138,1,0,3,2,5,242,0
2077,16,293,1,0,4,2,3,150,1
2077,4,381,1,0,5,2,3,578,1
2077,57,66,0,1,6,2,5,274,0
2077,73,67,1,1,0,2,1,901,2
2077,85,270,1,1,1,2,5,543,0
2077,23,47,0,1,2,2,3,636,0
2077,2,404,0,0,3,2,5,440,0
2077,67,365,1,1,4,2,5,1,1
2077,87,369,1,0,5,2,3,378,0
2077,26,180,0,0,6,2,4,629,0
2077,7,68,1,1,0,2,5,522,1
2077,100,115,0,1,1,2,2,89,0
2077,44,26,0,1,2,2,3,660,1
2077,33,47,0,1,3,2,3,29,0
2077,64,207,1,1,4,2,2,115,1
2077,36,73,1,0,5,2,3,713,1
2077,4,259,1,0,6,2,1,825,2
2077,23,386,0,1,0,2,3,171,1
2077,25,487,1,0,1,2,2,495,1
2077,90,425,0,0,2,2,3,651,0
2077,92,30,1,0,3,2,4,561,0
2077,92,421,1,1,4,2,3,279,1
2077,85,465,0,1,5,2,1,702,1
2077,74,3,1,0,6,2,1,574,2
2077,27,9,0,1,0,3,3,530,1
2077,51,8,0,0,1,3,5,995,0
2077,79,9,0,0,2,3,4,350,0
2077,81,376,1,0,3,3,3,392,0
2077,99,401,0,1,4,3,4,749,0
2077,69,152,1,0,5,3,1,696,2
2077,80,456,0,0,6,3,5,789,0
2077,23,142,0,1,0,3,3,345,1
2077,9,438,0,1,1,3,4,642,0
2077,33,336,0,0,2,3,2,998,0
2077,35,274,1,0,3,3,3,907,0
2077,50,497,0,1,4,3,2,801,1
2077,24,472,0,0,5,3,1,630,1
2077,88,423,1,0,6,3,5,517,0
2077,24,372,0,0,0,3,5,701,0
2077,19,431,0,0,1,3,3,808,0
2077,39,27,0,0,2,3,5,874,0
2077,61,348,1,1,3,3,3,214,2
2077,25,71,1,0,4,3,4,205,0
2077,95,482,1,1,5,3,4,87,2
2077,25,219,1,0,6,3,4,104,0
2077,27,290,1,1,0,3,3,740,2
2077,32,256,1,1,1,3,2,816,1
2077,11,103,0,0,2,3,1,839,0
2077,69,147,0,0,3,3,2,701,0
2077,33,390,1,0,4,3,2,339,0
2077,19,158,1,1,5,3,5,661,1
2077,16,348,0,0,6,3,2,222,0
2077,99,140,1,0,0,3,3,70,0
2077,11,143,1,0,1,3,5,228,0
2077,75,109,0,0,2,3,5,238,0
2077,74,423,1,1,3,4,2,46,1
2077,98,359,0,0,4,4,3,712,0
2077,69,320,0,1,5,4,5,284,0
2077,87,64,0,0,6,4,4,656,0
2077,55,271,1,1,0,4,5,87,1
2077,25,186,0,1,1,4,1,118,1
2077,93,356,1,1,2,4,2,783,2
2077,77,323,1,1,3,4,4,994,1
2077,96,1,1,1,4,4,2,381,1
2077,34,7,1,1,5,4,1,544,2
2077,12,393,1,0,6,4,2,528,1
2077,88,1,1,0,0,4,4,383,0
2077,21,261,1,1,1,4,1,224,1
2077,29,47,0,0,2,4,4,378,0
2077,51,356,0,0,3,4,1,938,1
2077,23,266,0,0,4,4,1,792,0
2077,33,2,0,1,5,4,5,371,0
2077,8,23,1,1,6,4,4,282,1
2077,42,359,1,0,0,4,1,484,1
2077,77,477,0,0,1,4,1,428,0
2077,69,440,0,0,2,4,3,318,0
2077,41,403,1,0,3,4,4,59,0
2077,74,422,0,0,4,4,3,117,0
2077,63,303,1,1,5,4,1,848,2
2077,14,84,1,1,6,4,3,191,1
2077,88,204,0,0,0,4,2,823,0
2077,62,459,0,1,1,4,4,634,0
2077,75,227,0,1,2,4,4,107,0
2077,46,436,0,0,3,4,2,864,0
2077,67,252,1,1,4,4,2,926,1
2077,93,305,0,1,5,5,3,825,1
2077,53,455,0,1,6,5,2,197,1
2077,52,151,1,1,0,5,1,348,2
2077,94,247,1,0,1,5,2,579,1
2077,7,306,1,1,2,5,3,250,1
2077,81,17,1,1,3,5,5,609,0
2077,84,304,1,1,4,5,4,181,1
2077,54,377,1,1,5,5,2,209,2
2077,11,2,0,0,6,5,5,151,0
2077,25,197,1,0,0,5,2,813,0
2077,59,446,0,0,1,5,1,373,0
2077,88,341,0,1,2,5,4,149,0
2077,66,269,1,0,3,5,4,961,0
2077,27,61,1,0,4,5,5,600,0
2077,83,267,1,0,5,5,2,973,1
2077,58,472,1,0,6,5,1,756,2
2077,93,97,0,1,0,5,1,362,1
2077,11,283,1,0,1,5,3,102,1
2077,55,247,1,0,2,5,3,466,0
2077,19,35,0,0,3,5,1,216,0
2077,92,274,1,0,4,5,1,355,1
2077,39,469,1,1,5,5,5,760,2
2077,85,68,0,0,6,5,3,960,0
2077,90,189,0,0,0,5,2,974,0
2077,86,41,1,1,1,5,2,984,2
2077,70,96,0,1,2,5,3,49,0
2077,11,171,1,0,3,5,2,905,1
2077,14,433,1,0,4,5,5,81,0
2077,60,395,0,0,5,5,2,840,0
2077,36,67,0,1,6,5,5,705,0
2077,41,435,0,0,0,5,2,406,0
2077,2,308,0,1,1,6,4,583,0
2077,57,119,1,1,2,6,2,48,2
2077,60,341,1,1,3,6,2,5,1
2077,20,171,1,0,4,6,3,532,1
2077,22,186,0,0,5,6,2,6,0
2077,4,462,1,1,6,6,5,281,1
2077,56,70,0,0,0,6,5,891,0
2077,93,499,0,0,1,6,5,932,0
2077,58,245,0,1,2,6,5,618,0
2077,88,413,0,1,3,6,4,571,0
2077,65,159,1,1,4,6,1,387,2
2077,88,495,1,0,5,6,3,593,1
2077,58,284,0,1,6,6,3,713,1
2077,30,107,1,0,0,6,1,352,1
2077,76,434,0,1,1,6,5,114,0
2077,19,36,1,0,2,6,1,278,1
2077,62,348,1,0,3,6,5,773,0
2077,68,403,1,1,4,6,3,454,2
2077,79,195,0,0,5,6,5,955,0
2077,84,268,0,1,6,6,4,935,1
2077,44,484,1,0,0,6,5,695,0
2077,84,472,1,1,1,6,4,217,1
2077,61,76,1,1,2,6,4,67,1
2077,21,280,0,0,3,6,1,387,0
2077,10,321,1,1,4,6,1,480,1
2077,30,348,1,0,5,6,2,420,1
2077,24,80,0,0,6,6,1,368,0
2077,48,405,1,1,0,6,5,565,0
2077,55,478,1,1,1,6,2,931,1
2077,52,98,1,1,2,6,4,119,1
2077,38,282,1,1,3,7,1,132,1
2077,67,118,0,1,4,7,2,950,1
2077,93,419,1,0,5,7,1,821,2
2077,8,223,1,1,6,7,5,949,2
2077,29,252,0,0,0,7,3,749,0
2077,10,80,0,1,1,7,2,604,1
2077,69,314,1,0,2,7,1,522,1
2077,75,170,0,1,3,7,2,89,1
2077,68,413,0,1,4,7,3,268,1
2077,49,157,0,1,5,7,1,796,2
2077,58,393,1,0,6,7,2,270,1
2077,35,334,0,1,0,7,5,173,0
2077,50,377,0,1,1,7,1,381,1
2077,40,328,0,0,2,7,5,71,0
2077,12,2,1,0,3,7,2,113,0
2077,85,203,0,0,4,7,1,538,0
2077,16,258,1,0,5,7,1,422,1
2077,78,251,1,1,6,7,1,196,2
2077,85,367,0,1,0,7,5,127,0
2077,48,146,1,1,1,7,3,434,2
2077,91,325,1,1,2,7,5,686,1
2077,100,378,1,0,3,7,3,402,0
2077,1,441,1,0,4,7,5,260,0
2077,65,455,0,1,5,7,1,961,2
2077,22,407,1,0,6,7,4,662,1
2077,15,275,1,1,0,7,5,37,1
2077,84,19,0,1,1,7,1,602,1
2077,67,442,1,1,2,7,3,793,1
2077,14,368,0,0,3,7,5,995,0
2077,73,467,0,0,4,7,3,487,0
2077,19,433,0,0,5,7,5,340,0
2077,40,429,0,1,6,8,1,758,1
2077,98,252,0,0,0,8,1,7,0
2077,4,488,1,1,1,8,3,39,1
2077,33,284,1,1,2,8,3,997,2
2077,43,331,0,0,3,8,5,280,0
2077,37,50,1,0,4,8,2,711,0
2077,66,395,0,0,5,8,5,916,0
2077,27,311,1,0,6,8,2,413,1
2077,45,137,1,0,0,8,4,913,1
2077,81,398,0,0,1,8,1,492,0
2077,50,226,0,1,2,8,3,731,0
2077,95,221,1,0,3,8,3,61,0
2077,63,113,0,1,4,8,3,218,1
2077,6,149,1,1,5,8,4,264,2
2077,95,48,1,1,6,8,4,585,1
2077,67,58,1,0,0,8,2,185,0
2077,67,197,1,1,1,8,3,808,1
2077,97,225,1,1,2,8,2,628,2
2077,59,137,1,1,3,8,4,39,1
2077,13,195,0,1,4,8,4,224,0
2077,21,206,1,0,5,8,1,457,1
2077,64,18,0,0,6,8,3,317,0
2077,37,268,1,1,0,8,1,247,1
2077,80,215,1,0,1,8,4,991,0
2077,85,206,1,1,2,8,2,684,2
2077,48,124,1,1,3,8,5,781,1
2077,56,16,0,1,4,8,4,145,0
2077,44,165,0,1,5,8,1,641,2
2077,13,148,0,1,6,8,3,319,1
2077,4,276,1,1,0,8,1,483,2
2077,95,399,1,1,1,8,1,330,1
2077,73,233,1,0,2,9,4,210,0
2077,33,25,0,1,3,9,5,424,0
2077,37,401,0,0,4,9,1,668,0
2077,53,268,1,0,5,9,3,57,1
2077,24,365,1,1,6,9,2,18,2
2077,89,426,0,1,0,9,2,815,1
2077,51,295,0,0,1,9,2,828,0
2077,41,440,1,1,2,9,1,77,1
2077,29,437,0,1,3,9,4,292,0
2077,59,71,0,1,4,9,1,511,1
2077,40,200,0,0,5,9,2,183,0
2077,51,472,1,1,6,9,2,470,2
2077,50,47,1,0,0,9,4,791,0
2077,36,25,0,0,1,9,1,412,0
2077,79,213,1,0,2,9,1,575,1
2077,60,434,1,1,3,9,1,584,2
2077,18,374,1,0,4,9,5,401,0
2077,20,33,0,0,5,9,3,872,0
2077,5,458,1,1,6,9,4,192,1
2077,18,214,0,0,0,9,4,407,0
2077,40,211,1,1,1,9,3,275,1
2077,1,29,1,1,2,9,1,323,2
2077,19,259,1,1,3,9,4,972,1
