year,store_id,product_id,promotion,holiday,weekday,month,price_level,stock_level,total_sales
2100,50,187,0,0,2,4,4,783,66
2100,27,403,0,0,3,4,5,876,84
2100,35,281,1,0,4,4,3,400,123
2100,3,67,0,0,5,5,1,7,97
2100,4,141,1,1,6,5,1,482,189
2100,7,21,1,1,0,5,5,570,149
2100,77,22,1,1,1,5,2,752,145
2100,3,175,1,0,2,5,4,859,92
2100,81,191,1,0,3,5,2,11,92
2100,59,285,1,0,4,5,2,342,131
2100,74,305,1,0,5,5,2,915,144
2100,1,363,0,0,6,5,4,109,106
2100,28,281,1,1,0,5,1,832,195
2100,59,407,1,1,1,5,3,516,135
2100,53,332,1,1,2,5,3,329,133
2100,10,305,1,0,3,5,1,182,138
2100,71,407,1,0,4,5,2,755,135
2100,3,261,0,0,5,5,2,732,128
2100,7,157,0,1,6,5,2,243,134
2100,9,261,1,1,0,5,2,175,159
2100,99,39,0,1,1,5,5,622,102
2100,90,483,1,1,2,5,5,145,140
2100,69,419,0,1,3,5,3,550,101
2100,13,337,1,0,4,5,1,327,130
2100,94,30,1,1,5,5,1,646,201
2100,40,440,0,0,6,5,5,254,82
2100,62,258,1,1,0,5,2,916,167
2100,62,271,0,1,1,5,3,635,117
2100,10,51,0,1,2,5,1,0,140
2100,87,279,0,0,3,5,3,525,83
2100,11,234,1,0,4,5,1,691,145
2100,76,26,1,0,5,5,5,970,111
2100,62,11,1,1,6,5,1,800,216
2100,77,384,1,0,0,5,2,496,115
2100,56,24,0,0,1,6,2,782,83
2100,49,393,0,1,2,6,2,817,138
2100,16,462,0,0,3,6,4,524,61
2100,73,216,0,0,4,6,5,593,53
2100,74,327,0,0,5,6,2,800,117
2100,93,138,0,1,6,6,1,833,173
2100,9,225,1,0,0,6,2,948,134
2100,33,353,1,1,1,6,5,896,144
2100,88,110,0,0,2,6,1,555,95
2100,35,475,1,0,3,6,5,509,106
2100,75,328,0,0,4,6,5,101,60
2100,39,206,0,1,5,6,4,353,141
2100,77,71,1,1,6,6,2,728,190
2100,87,210,1,1,0,6,1,341,183
2100,25,185,1,1,1,6,3,704,169
2100,80,90,1,1,2,6,4,203,128
2100,56,247,1,1,3,6,2,830,183
2100,48,383,1,1,4,6,4,655,128
2100,85,233,1,1,5,6,3,658,163
2100,10,379,1,0,6,6,1,545,140
2100,41,399,1,0,0,6,4,204,99
2100,83,33,1,0,1,6,5,678,107
2100,99,395,0,0,2,6,2,443,106
2100,59,147,1,1,3,6,2,526,143
2100,28,170,1,1,4,6,1,819,171
2100,41,466,0,1,5,6,1,946,174
2100,66,214,1,1,6,6,2,301,178
2100,51,314,1,1,0,6,3,91,125
2100,62,228,0,0,1,6,4,625,60
2100,30,146,1,1,2,6,2,836,156
2100,40,146,0,1,3,7,1,35,145
2100,40,22,0,1,4,7,2,862,123
2100,69,89,0,1,5,7,5,181,130
2100,62,374,0,0,6,7,5,13,66
2100,15,180,1,1,0,7,2,600,148
2100,100,300,1,1,1,7,4,232,146
2100,3,415,1,1,2,7,5,3,112
2100,24,265,1,0,3,7,3,549,110
2100,41,50,0,1,4,7,3,988,118
2100,63,230,0,1,5,7,1,194,156
2100,48,375,0,0,6,7,1,618,124
2100,61,61,1,0,0,7,2,416,105
2100,48,19,0,0,1,7,5,551,53
2100,47,308,0,1,2,7,3,185,107
2100,56,311,0,0,3,7,5,6,44
2100,76,25,0,1,4,7,2,852,127
2100,8,207,1,0,5,7,5,182,105
2100,78,325,1,1,6,7,4,891,157
2100,18,75,1,1,0,7,5,965,141
2100,84,141,0,0,1,7,1,823,95
2100,23,418,0,0,2,7,2,106,74
2100,69,328,1,1,3,7,3,136,150
2100,65,281,0,1,4,7,4,198,115
2100,46,91,0,0,5,7,3,689,112
2100,66,75,1,1,6,7,1,390,177
2100,80,64,1,1,0,7,4,682,162
2100,69,82,1,1,1,7,1,767,155
2100,22,250,1,1,2,7,1,425,152
2100,65,138,1,0,3,7,5,324,102
2100,12,97,0,1,4,7,4,253,110
2100,19,100,1,1,5,7,4,193,166
2100,22,273,1,1,6,8,3,373,164
2100,55,241,1,1,0,8,1,673,176
2100,62,5,1,1,1,8,2,294,161
2100,51,215,0,0,2,8,4,646,81
2100,48,67,0,1,3,8,2,607,122
2100,17,487,1,0,4,8,4,944,100
2100,13,357,0,1,5,8,3,710,129
2100,28,394,0,0,6,8,2,945,104
2100,67,155,1,0,0,8,4,677,120
2100,5,440,0,0,1,8,1,647,104
2100,100,391,1,1,2,8,3,261,146
2100,60,369,0,0,3,8,1,103,83
2100,15,29,1,1,4,8,2,940,154
2100,81,305,0,1,5,8,3,872,154
2100,44,423,1,0,6,8,1,673,176
2100,46,454,0,1,0,8,5,368,83
2100,29,9,0,0,1,8,2,829,83
2100,68,200,0,0,2,8,1,849,114
2100,96,445,1,0,3,8,5,43,84
2100,49,334,0,0,4,8,4,882,77
2100,43,438,0,0,5,8,5,184,61
2100,68,230,1,0,6,8,5,210,102
2100,77,393,0,0,0,8,5,59,49
2100,20,316,0,0,1,8,2,952,84
2100,18,308,1,1,2,8,3,958,172
2100,64,377,0,0,3,8,5,578,79
2100,49,331,1,1,4,8,2,918,151
2100,42,267,1,0,5,8,4,836,143
2100,12,360,1,0,6,8,2,18,118
2100,89,163,1,1,0,8,3,173,126
2100,94,75,1,0,1,8,5,783,90
2100,79,292,1,0,2,9,5,279,79
2100,36,183,0,0,3,9,1,67,106
2100,8,387,1,1,4,9,1,611,155
2100,28,109,1,1,5,9,2,166,164
2100,86,339,1,0,6,9,5,596,134
2100,60,200,0,0,0,9,4,832,74
2100,49,181,1,0,1,9,4,402,83
2100,38,28,0,1,2,9,2,22,134
2100,80,53,1,1,3,9,5,286,130
2100,58,248,1,0,4,9,3,6,96
2100,5,310,1,0,5,9,1,790,146
2100,46,437,0,0,6,9,3,587,122
2100,98,321,1,1,0,9,4,115,147
2100,75,309,0,0,1,9,3,797,104
2100,2,40,0,1,2,9,1,686,138
2100,89,222,0,1,3,9,2,294,127
2100,25,297,0,0,4,9,1,931,106
2100,1,166,1,0,5,9,3,14,131
2100,95,331,0,0,6,9,5,32,61
2100,69,29,1,1,0,9,4,674,129
2100,40,415,1,1,1,9,5,605,137
2100,68,189,0,0,2,9,3,345,78
2100,69,202,1,1,3,9,1,222,177
2100,69,483,1,0,4,9,5,357,69
2100,16,296,0,0,5,9,2,22,103
2100,54,477,1,0,6,9,3,712,125
2100,63,485,1,0,0,9,4,877,113
2100,18,130,0,0,1,9,3,569,73
2100,17,48,0,1,2,9,3,923,143
2100,99,257,0,0,3,9,2,426,81
2100,82,315,1,0,4,10,1,254,126
2100,4,416,0,0,5,10,3,213,95
2100,95,88,0,0,6,10,5,516,87
2100,95,258,0,1,0,10,5,397,77
2100,9,59,1,1,1,10,5,518,148
2100,31,387,0,1,2,10,5,738,110
2100,5,457,1,1,3,10,1,436,160
2100,100,49,1,0,4,10,1,206,117
2100,16,216,0,0,5,10,5,594,97
2100,42,76,1,0,6,10,4,258,137
2100,41,34,1,1,0,10,1,977,183
2100,80,248,1,0,1,10,3,780,117
2100,84,318,0,1,2,10,1,76,117
2100,30,290,1,0,3,10,4,988,99
2100,26,23,1,0,4,10,1,386,108
2100,49,19,0,1,5,10,1,313,165
2100,31,436,1,1,6,10,3,117,168
2100,50,316,0,0,0,10,2,750,82
2100,15,383,1,0,1,10,2,217,122
2100,52,96,0,0,2,10,4,418,76
2100,38,251,0,0,3,10,2,568,81
2100,38,241,1,0,4,10,4,195,97
2100,60,412,0,1,5,10,1,890,189
2100,20,346,1,0,6,10,1,343,155
2100,99,305,1,0,0,10,3,584,129
2100,87,45,0,0,1,10,4,972,75
2100,44,76,1,1,2,10,1,90,170
2100,89,107,1,0,3,10,2,51,94
2100,63,479,1,0,4,10,4,257,110
2100,50,60,1,1,5,10,1,211,200
2100,22,459,1,1,6,10,5,334,131
2100,72,440,0,0,0,11,2,11,82
2100,54,488,1,0,1,11,4,513,107
2100,9,498,1,1,2,11,1,806,169
2100,15,132,1,0,3,11,2,694,122
2100,48,402,0,1,4,11,2,207,124
2100,20,157,0,0,5,11,2,239,93
2100,35,495,0,1,6,11,5,562,130
2100,67,376,0,1,0,11,2,319,133
2100,60,423,1,0,1,11,1,603,145
2100,98,55,0,0,2,11,1,35,85
2100,34,186,0,1,3,11,2,918,124
2100,100,175,1,1,4,11,5,454,110
2100,99,31,1,1,5,11,1,445,173
2100,73,371,1,0,6,11,1,910,163
2100,94,412,0,0,0,11,2,825,97
2100,54,155,1,0,1,11,4,742,89
2100,90,245,0,1,2,11,4,418,118
2100,12,30,0,0,3,11,3,834,71
2100,88,49,0,0,4,11,4,52,73
2100,19,170,1,1,5,11,5,878,144
2100,80,75,1,0,6,11,1,105,129
2100,26,206,1,1,0,11,5,624,112
2100,23,324,1,0,1,11,3,882,102
2100,33,356,0,1,2,11,5,984,114
2100,57,385,0,1,3,11,3,748,115
2100,30,428,1,0,4,11,5,615,89
2100,23,359,0,1,5,11,3,371,152
2100,74,421,0,1,6,11,1,803,190
2100,36,161,0,1,0,11,3,802,106
2100,95,149,1,0,1,11,4,118,109
2100,86,88,0,1,2,12,2,585,136
2100,43,168,1,1,3,12,3,631,170
2100,66,189,0,0,4,12,3,12,78
2100,53,114,0,1,5,12,3,23,115
2100,87,13,0,0,6,12,2,836,114
2100,99,369,0,0,0,12,4,80,56
2100,60,482,1,0,1,12,4,600,95
2100,37,166,1,1,2,12,2,204,163
2100,61,157,1,1,3,12,4,997,163
2100,96,181,0,0,4,12,2,204,92
2100,53,320,1,1,5,12,3,139,159
2100,12,292,1,1,6,12,1,860,192
2100,35,104,1,1,0,12,5,331,114
2100,67,111,1,0,1,12,5,600,110
2100,98,261,0,1,2,12,3,796,118
2100,38,148,0,0,3,12,2,514,108
2100,24,477,0,0,4,12,1,377,116
2100,81,139,0,0,5,12,3,927,95
2100,40,328,1,0,6,12,3,875,143
2100,65,412,0,1,0,12,3,788,115
2100,57,433,0,1,1,12,5,953,111
2100,72,169,0,1,2,12,3,424,136
2100,79,402,1,1,3,12,5,518,131
2100,45,158,0,1,4,12,4,770,101
2100,89,384,1,1,5,12,3,327,172
2100,72,398,0,1,6,12,1,262,177
2100,96,56,1,0,0,12,5,143,89
2100,13,73,0,1,1,12,2,532,145
2100,79,458,0,0,2,12,4,142,55
2100,6,248,0,1,3,12,3,804,134
2100,97,473,0,1,4,12,5,413,95
2101,71,180,1,0,5,1,2,376,152
2101,97,91,1,1,6,1,3,950,188
2101,47,194,1,0,0,1,5,56,90
2101,93,195,1,0,1,1,3,685,115
2101,44,285,1,1,2,1,5,765,120
2101,32,384,1,1,3,1,1,731,184
2101,3,248,1,1,4,1,1,966,182
2101,54,229,1,1,5,1,4,988,186
2101,84,283,0,0,6,1,1,223,129
2101,78,324,0,0,0,1,1,212,100
2101,92,163,0,1,1,1,3,455,105
2101,38,91,0,0,2,1,2,174,72
2101,4,211,1,0,3,1,5,69,65
2101,79,266,0,0,4,1,5,989,78
2101,17,127,0,0,5,1,4,834,101
2101,37,282,0,0,6,1,1,462,132
2101,88,71,1,1,0,1,4,91,135
2101,36,91,0,0,1,1,3,826,94
2101,58,94,1,1,2,1,4,251,118
2101,41,76,0,0,3,1,2,15,87
2101,8,104,0,1,4,1,1,732,153
2101,67,445,1,0,5,1,5,539,125
2101,30,197,1,1,6,1,5,196,141
2101,86,184,0,0,0,1,5,29,40
2101,52,77,1,1,1,1,4,177,115
2101,97,448,1,0,2,1,5,697,94
2101,25,297,0,0,3,1,1,523,119
2101,52,388,1,0,4,1,3,168,97
2101,59,322,1,1,5,1,4,257,173
2101,30,421,0,1,6,1,4,789,120
2101,67,34,0,0,0,1,1,292,110
2101,4,122,0,0,1,2,2,187,87
2101,93,306,0,0,2,2,2,436,103
2101,57,454,1,0,3,2,3,334,89
2101,63,346,0,1,4,2,1,305,152
2101,32,203,1,0,5,2,3,721,136
2101,87,298,0,0,6,2,2,260,91
2101,83,129,1,0,0,2,5,96,78
2101,79,290,1,0,1,2,4,171,111
2101,51,213,0,1,2,2,5,770,96
2101,63,138,1,1,3,2,2,562,147
2101,80,261,1,1,4,2,3,668,164
2101,87,346,1,0,5,2,2,225,134
2101,1,172,1,1,6,2,5,127,152
2101,19,147,0,0,0,2,1,903,112
2101,35,149,0,0,1,2,1,986,106
2101,63,377,1,1,2,2,3,428,147
2101,94,418,0,0,3,2,3,411,64
2101,81,29,1,1,4,2,4,262,144
2101,26,102,0,1,5,2,5,755,145
2101,13,463,0,0,6,2,3,389,103
2101,86,296,1,0,0,2,3,819,131
2101,23,464,1,0,1,2,5,517,89
2101,97,371,0,1,2,2,4,789,117
2101,91,254,0,0,3,2,4,406,56
2101,35,274,1,1,4,2,2,248,148
2101,12,379,1,0,5,2,5,91,108
2101,9,49,1,1,6,2,1,985,199
2101,98,189,1,1,0,2,1,443,153
2101,78,65,0,0,1,3,1,160,73
2101,67,459,1,0,2,3,5,492,73
2101,44,164,0,0,3,3,5,471,52
2101,61,224,0,1,4,3,4,398,100
2101,21,476,0,1,5,3,2,778,175
2101,7,326,1,0,6,3,2,744,130
2101,97,7,0,1,0,3,4,532,103
2101,99,61,1,1,1,3,5,597,133
2101,11,192,1,1,2,3,5,994,153
2101,45,360,0,0,3,3,5,267,37
2101,32,88,0,1,4,3,1,396,137
2101,86,458,1,0,5,3,4,738,124
2101,83,158,1,0,6,3,5,167,116
2101,36,273,1,0,0,3,4,179,99
2101,37,428,0,1,1,3,2,279,116
2101,75,456,1,0,2,3,1,177,112
2101,41,332,1,0,3,3,2,770,124
2101,77,282,0,0,4,3,4,727,91
2101,92,145,1,0,5,3,2,185,135
2101,49,163,0,1,6,3,3,121,150
2101,15,174,1,1,0,3,4,931,154
2101,13,108,0,1,1,3,4,891,126
2101,53,389,1,0,2,3,4,375,113
2101,33,301,0,0,3,3,5,844,69
2101,72,331,0,0,4,3,1,182,76
2101,32,144,1,1,5,3,1,369,200
2101,48,58,0,0,6,3,5,282,78
2101,68,298,1,1,0,3,2,265,142
2101,57,350,1,0,1,3,5,232,73
2101,62,188,0,1,2,3,3,790,130
2101,82,440,1,0,3,3,4,948,112
2101,87,488,0,0,4,4,5,112,63
2101,93,390,1,1,5,4,1,934,218
2101,2,20,1,1,6,4,2,827,208
2101,77,212,1,0,0,4,1,267,129
2101,16,24,1,1,1,4,5,785,153
2101,8,91,1,0,2,4,5,621,110
2101,19,451,0,1,3,4,5,850,117
2101,32,216,0,1,4,4,5,869,105
2101,67,52,0,1,5,4,3,385,129
2101,32,138,1,1,6,4,5,296,136
2101,85,153,1,0,0,4,3,195,106
2101,25,220,0,0,1,4,1,887,123
2101,53,466,0,1,2,4,4,552,101
2101,81,362,0,1,3,4,1,223,118
2101,25,173,1,1,4,4,4,18,112
2101,33,462,1,1,5,4,5,689,145
2101,31,1,0,1,6,4,5,864,113
2101,36,468,1,0,0,4,4,471,102
2101,87,495,1,1,1,4,5,105,140
2101,89,25,1,1,2,4,2,792,162
2101,49,204,0,1,3,4,1,300,133
2101,44,368,1,1,4,4,3,500,136
2101,48,359,1,1,5,4,1,572,205
2101,30,494,1,0,6,4,5,423,114
2101,13,201,1,0,0,4,5,253,90
2101,43,393,0,1,1,4,2,361,145
2101,93,426,0,1,2,4,5,832,87
2101,16,191,1,1,3,4,4,890,140
2101,91,361,0,1,4,4,2,630,143
2101,26,409,0,1,5,4,5,286,108
2101,75,478,1,1,6,5,3,707,193
2101,47,304,1,0,0,5,3,349,107
2101,37,439,0,0,1,5,4,587,61
2101,3,232,1,1,2,5,2,714,164
2101,26,220,1,0,3,5,4,403,106
2101,98,66,0,0,4,5,5,870,58
2101,97,473,1,1,5,5,1,492,204
2101,15,466,1,0,6,5,5,432,107
2101,66,24,0,1,0,5,1,721,130
2101,28,82,0,0,1,5,4,995,90
2101,84,91,1,1,2,5,5,330,131
2101,38,172,1,1,3,5,2,897,178
2101,44,440,0,1,4,5,4,391,96
2101,53,35,1,1,5,5,1,264,191
2101,80,34,0,0,6,5,1,409,120
2101,4,486,0,0,0,5,1,953,125
2101,72,262,1,0,1,5,3,608,108
2101,44,177,1,1,2,5,3,390,138
2101,46,144,1,0,3,5,4,413,99
2101,84,215,0,0,4,5,1,684,86
2101,26,476,1,1,5,5,1,744,181
2101,96,141,1,1,6,5,3,649,190
2101,13,268,1,1,0,5,5,114,118
2101,69,139,1,1,1,5,1,960,164
2101,44,47,1,0,2,5,5,312,95
2101,53,60,0,1,3,5,1,860,163
2101,51,49,0,1,4,5,2,571,111
2101,13,52,0,0,5,5,5,362,70
2101,41,61,0,1,6,5,3,898,169
2101,11,214,1,1,0,5,2,45,157
2101,37,95,0,0,1,5,5,671,46
2101,60,120,1,1,2,6,2,502,170
2101,32,475,0,1,3,6,3,734,134
2101,45,219,0,1,4,6,3,323,124
2101,18,40,0,1,5,6,2,541,158
2101,93,346,0,1,6,6,2,591,151
2101,79,327,0,0,0,6,3,553,85
2101,20,459,0,1,1,6,2,367,143
2101,44,437,1,1,2,6,1,146,149
2101,36,317,0,1,3,6,4,935,110
2101,69,406,0,0,4,6,5,243,60
2101,37,232,1,1,5,6,3,981,174
2101,33,211,0,0,6,6,4,121,98
2101,82,38,1,1,0,6,1,702,183
2101,19,468,0,0,1,6,3,414,59
2101,51,317,1,1,2,6,4,260,124
2101,32,211,1,0,3,6,4,490,110
2101,22,83,1,1,4,6,1,707,166
2101,1,356,1,1,5,6,5,310,165
2101,54,118,0,0,6,6,2,705,108
2101,89,303,1,0,0,6,2,831,143
2101,20,27,1,0,1,6,3,211,103
2101,58,209,1,0,2,6,3,432,90
2101,35,402,1,1,3,6,5,61,105
2101,70,125,1,0,4,6,1,240,131
2101,70,276,1,0,5,6,2,832,167
2101,61,492,0,0,6,6,2,465,123
2101,63,298,0,1,0,6,2,99,124
2101,61,297,0,0,1,6,1,731,100
2101,57,72,1,1,2,6,4,532,144
2101,3,58,0,1,3,6,1,903,159
2101,95,296,1,1,4,7,3,261,136
2101,99,459,0,1,5,7,1,938,177
2101,45,119,0,1,6,7,2,565,159
2101,15,414,0,0,0,7,1,913,100
2101,17,396,0,0,1,7,2,420,91
2101,15,374,0,1,2,7,2,206,143
2101,5,62,0,0,3,7,4,751,75
2101,86,446,0,1,4,7,2,646,141
2101,46,87,0,0,5,7,5,679,92
2101,11,326,0,1,6,7,5,736,133
2101,64,99,1,1,0,7,1,417,161
2101,92,399,0,1,1,7,2,806,116
2101,14,124,1,0,2,7,3,963,110
2101,39,486,1,1,3,7,5,443,129
2101,67,476,0,1,4,7,5,459,111
2101,55,7,1,0,5,7,2,82,126
2101,42,134,0,0,6,7,5,942,94
2101,75,283,1,1,0,7,4,527,124
2101,94,2,0,0,1,7,3,604,65
2101,5,390,0,1,2,7,3,946,119
2101,52,317,0,0,3,7,2,584,106
2101,22,160,0,1,4,7,4,994,120
2101,77,157,0,0,5,7,2,846,110
2101,44,226,0,0,6,7,5,646,83
2101,85,321,1,0,0,7,2,261,101
2101,59,143,1,0,1,7,4,509,96
2101,25,394,1,1,2,7,5,410,134
2101,21,266,1,0,3,7,5,393,87
2101,92,266,1,0,4,7,3,188,101
2101,64,37,0,1,5,7,4,660,118
2101,68,288,1,0,6,7,5,71,104
2101,93,292,0,0,0,8,5,703,74
2101,47,320,1,1,1,8,5,658,139
2101,35,473,0,1,2,8,4,669,113
2101,87,399,1,1,3,8,4,755,140
2101,7,73,1,1,4,8,2,351,155
2101,56,16,0,1,5,8,5,197,130
2101,52,361,1,0,6,8,3,614,150
2101,46,83,1,1,0,8,1,741,171
2101,9,174,0,1,1,8,4,696,110
2101,58,378,0,0,2,8,3,157,53
2101,23,428,0,0,3,8,3,683,91
2101,3,76,1,0,4,8,1,331,122
2101,61,291,0,1,5,8,4,894,156
2101,9,381,1,0,6,8,4,322,126
2101,53,51,1,1,0,8,2,12,143
2101,68,363,0,0,1,8,4,657,75
2101,49,186,0,0,2,8,3,391,69
2101,89,5,1,1,3,8,2,159,163
2101,70,422,0,1,4,8,5,771,93
2101,48,262,1,0,5,8,4,426,131
2101,82,179,1,0,6,8,2,594,160
2101,7,142,1,1,0,8,1,126,157
2101,99,432,1,1,1,8,5,465,119
2101,31,268,0,1,2,8,1,943,133
2101,56,114,0,0,3,8,1,101,74
2101,96,470,0,0,4,8,3,753,99
2101,99,493,1,1,5,8,4,564,178
2101,61,180,1,1,6,8,3,311,174
2101,92,489,1,0,0,8,3,843,135
2101,5,370,1,1,1,8,2,780,168
2101,30,68,0,0,2,8,2,356,87
2101,22,107,1,0,3,9,5,192,77
2101,17,59,0,0,4,9,3,690,98
2101,10,274,1,1,5,9,4,558,167
2101,71,437,0,1,6,9,1,17,171
2101,68,31,1,1,0,9,3,866,174
2101,42,35,0,0,1,9,2,90,95
2101,27,260,0,0,2,9,5,564,60
2101,7,9,1,1,3,9,1,434,156
2101,23,109,1,1,4,9,1,37,141
2101,75,143,1,1,5,9,2,855,174
2101,8,42,1,0,6,9,5,882,134
2101,8,187,0,0,0,9,3,145,90
2101,5,85,0,0,1,9,3,186,83
2101,71,352,0,0,2,9,3,99,84
2101,86,201,0,1,3,9,1,712,155
2101,100,368,1,0,4,9,4,359,110
2101,2,288,0,0,5,9,1,382,104
2101,88,336,1,0,6,9,5,832,124
2101,51,301,1,0,0,9,2,835,124
2101,66,261,1,1,1,9,4,544,143
2101,12,490,0,1,2,9,1,410,133
2101,47,159,0,1,3,9,2,641,140
2101,55,153,0,0,4,9,2,708,104
2101,26,184,0,1,5,9,4,42,144
2101,45,257,1,1,6,9,1,62,183
2101,62,317,1,0,0,9,1,692,114
2101,70,67,0,1,1,9,2,178,138
2101,87,213,0,0,2,9,4,210,52
2101,2,220,1,1,3,9,3,613,160
2101,26,323,1,1,4,9,1,682,176
2101,14,426,1,1,5,10,1,249,195
2101,82,352,0,0,6,10,5,910,85
2101,57,224,0,1,0,10,2,729,135
2101,32,497,1,0,1,10,5,241,75
2101,62,94,1,1,2,10,4,789,161
2101,78,59,0,0,3,10,2,658,74
2101,30,178,0,1,4,10,3,250,108
2101,13,461,0,1,5,10,4,259,113
2101,40,290,0,1,6,10,2,19,162
2101,31,112,1,0,0,10,2,503,124
2101,37,324,0,0,1,10,5,150,43
2101,45,182,0,1,2,10,3,684,127
2101,86,466,1,0,3,10,3,697,119
2101,59,224,0,1,4,10,4,325,87
2101,28,398,0,0,5,10,1,687,143
2101,61,160,1,1,6,10,5,688,145
2101,19,454,1,0,0,10,5,236,67
2101,43,363,0,1,1,10,1,165,132
2101,59,337,0,0,2,10,5,532,60
2101,16,264,0,0,3,10,1,344,93
2101,69,163,0,0,4,10,4,920,91
2101,44,280,0,1,5,10,2,217,145
2101,66,3,0,0,6,10,2,474,106
2101,10,81,1,0,0,10,3,924,107
2101,47,292,0,0,1,10,5,853,70
2101,19,179,0,0,2,10,5,168,38
2101,84,360,0,0,3,10,5,593,70
2101,93,337,1,0,4,10,2,663,130
2101,89,441,0,1,5,10,2,782,179
2101,81,315,0,0,6,10,2,767,110
2101,51,94,0,1,0,10,3,645,134
2101,13,217,0,1,1,11,1,902,160
2101,63,22,0,0,2,11,1,378,115
2101,16,421,1,1,3,11,5,181,109
2101,53,459,0,0,4,11,1,949,127
2101,35,126,0,0,5,11,1,924,118
2101,100,268,0,1,6,11,2,104,149
2101,59,405,1,1,0,11,2,56,132
2101,39,143,1,0,1,11,1,427,115
2101,67,268,1,0,2,11,1,577,131
2101,73,342,0,0,3,11,5,397,54
2101,61,103,0,0,4,11,3,661,92
2101,50,56,1,0,5,11,2,142,124
2101,53,227,1,1,6,11,2,433,195
2101,46,106,0,1,0,11,5,175,95
2101,52,144,1,0,1,11,2,191,110
2101,29,33,0,0,2,11,3,426,63
2101,5,117,0,1,3,11,5,268,101
2101,67,171,0,0,4,11,4,810,82
2101,74,305,0,0,5,11,2,0,92
2101,95,334,0,1,6,11,1,719,186
2101,75,18,0,0,0,11,1,76,72
2101,81,236,1,0,1,11,5,971,114
2101,40,400,1,0,2,11,1,635,135
2101,72,168,1,0,3,11,4,613,121
2101,2,451,0,1,4,11,4,806,100
2101,68,363,1,0,5,11,4,780,135
2101,62,446,1,0,6,11,4,721,133
2101,80,346,0,0,0,11,5,519,42
2101,58,335,1,0,1,11,3,906,100
2101,85,356,1,0,2,11,5,581,88
2101,69,155,0,1,3,12,2,835,155
2101,58,240,0,0,4,12,1,219,86
2101,35,118,1,1,5,12,4,687,168
2101,14,376,0,0,6,12,2,982,129
2101,15,383,0,0,0,12,2,279,81
2101,6,81,1,0,1,12,3,596,97
2101,16,398,0,1,2,12,5,575,108
2101,87,450,0,1,3,12,1,243,122
2101,95,411,1,1,4,12,4,709,154
2101,46,310,1,0,5,12,4,728,135
2101,63,495,1,1,6,12,3,972,202
2101,12,344,0,0,0,12,3,230,71
2101,41,444,0,1,1,12,4,784,101
2101,19,168,1,1,2,12,4,270,137
2101,76,173,1,1,3,12,4,780,161
2101,77,355,1,0,4,12,3,885,101
2101,2,324,0,0,5,12,2,463,94
2101,20,218,1,1,6,12,2,135,166
2101,95,228,1,0,0,12,5,549,80
2101,9,452,0,1,1,12,1,648,148
2101,21,191,0,1,2,12,2,373,121
2101,8,226,1,1,3,12,4,322,116
2101,39,461,0,1,4,12,3,295,132
2101,37,168,1,0,5,12,4,826,132
2101,29,297,1,0,6,12,4,12,109
2101,83,189,0,1,0,12,4,298,115
2101,35,193,0,1,1,12,1,77,132
2101,38,1,1,0,2,12,1,610,128
2101,90,9,0,0,3,12,3,413,60
2101,75,75,0,0,4,12,1,115,84
2101,100,336,1,1,5,12,4,84,156
2102,35,349,0,0,6,1,1,651,140
2102,68,484,0,1,0,1,3,856,117
2102,3,143,1,0,1,1,1,429,138
2102,12,315,1,1,2,1,2,531,166
2102,32,487,0,0,3,1,3,823,98
2102,47,194,0,1,4,1,4,117,114
2102,63,10,1,1,5,1,2,261,183
2102,26,433,1,0,6,1,4,699,130
2102,43,139,0,1,0,1,5,379,111
2102,77,30,1,1,1,1,3,982,164
2102,44,279,0,0,2,1,1,148,85
2102,38,278,1,1,3,1,5,671,132
2102,29,435,1,1,4,1,4,889,149
2102,55,42,0,1,5,1,5,771,144
2102,52,228,0,0,6,1,4,935,87
2102,19,285,1,1,0,1,5,697,147
2102,35,429,0,1,1,1,2,465,123
2102,48,480,0,1,2,1,2,159,113
2102,91,417,0,1,3,1,3,302,133
2102,60,423,0,1,4,1,3,819,115
2102,31,201,0,0,5,1,2,336,102
2102,3,321,1,0,6,1,5,40,87
2102,35,210,0,1,0,1,3,731,127
2102,88,178,0,0,1,1,3,412,84
2102,52,368,0,0,2,1,2,842,105
2102,71,86,0,0,3,1,5,332,40
2102,51,48,0,1,4,1,3,805,131
2102,56,293,0,0,5,1,2,765,102
2102,99,206,0,1,6,1,5,597,116
2102,21,342,1,0,0,1,1,976,124
2102,1,417,0,1,1,1,1,814,134
2102,53,390,1,1,2,2,1,880,164
2102,6,347,0,1,3,2,4,9,103
2102,98,326,0,1,4,2,2,707,132
2102,82,311,0,1,5,2,2,875,165
2102,62,428,0,1,6,2,5,353,135
2102,89,306,0,1,0,2,4,960,119
2102,79,310,0,0,1,2,1,415,90
2102,47,191,0,0,2,2,3,869,92
2102,96,361,0,1,3,2,4,288,122
2102,50,16,1,1,4,2,2,158,171
2102,82,128,0,0,5,2,1,746,117
2102,31,303,1,1,6,2,5,260,143
2102,64,185,1,0,0,2,3,613,116
2102,29,130,1,1,1,2,5,324,131
2102,15,165,1,1,2,2,1,419,181
2102,58,93,1,1,3,2,4,776,130
2102,23,279,1,0,4,2,1,687,118
2102,38,213,1,1,5,2,2,256,165
2102,41,141,1,1,6,2,4,529,178
2102,75,115,0,0,0,2,2,868,90
